,text,created_at,row_nbr,source account,polarity_scores,pos,neg,neu,compound
69,"Inside the campaign to get Justice Kennedy to retire: strategic praise, assurances his legacy would remain intact a… https://t.co/UBRsaQ2t9F",Fri Jun 29 09:00:12 +0000 2018,69,@nytimes,"{'neg': 0.0, 'neu': 0.573, 'pos': 0.427, 'compound': 0.8807}",0.427,0.0,0.573,0.8807
70,Some women who worked at the United Nations said they were accused of being overly emotional when they tried to rep… https://t.co/zS7zYLs62i,Fri Jun 29 08:30:11 +0000 2018,70,@nytimes,"{'neg': 0.086, 'neu': 0.742, 'pos': 0.172, 'compound': 0.296}",0.172,0.086,0.742,0.296
71,A guide to some of the biggest blockchain projects outside of Bitcoin https://t.co/K23DMlNvz5,Fri Jun 29 08:20:24 +0000 2018,71,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
72,"Inside the campaign to get Justice Kennedy to retire: strategic praise, assurances his legacy would remain intact a… https://t.co/YMYgXzCRl4",Fri Jun 29 08:02:03 +0000 2018,72,@nytimes,"{'neg': 0.0, 'neu': 0.573, 'pos': 0.427, 'compound': 0.8807}",0.427,0.0,0.573,0.8807
73,The nation of Ambazonia doesn't officially exist. But a violent battle over attempts to create it in English-speaki… https://t.co/hnVeOzWQqm,Fri Jun 29 07:47:03 +0000 2018,73,@nytimes,"{'neg': 0.275, 'neu': 0.636, 'pos': 0.089, 'compound': -0.6597}",0.089,0.275,0.636,-0.6597
74,The identity of a London jogger who pushed a woman into the path of a bus will most likely remain a mystery as the… https://t.co/YVptFudPLY,Fri Jun 29 07:32:02 +0000 2018,74,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
75,"RT @nytgraphics: The paradox of Europe’s migration crisis:
The actual number of arriving migrants is down to its pre-2015 level, but the po…",Fri Jun 29 07:17:01 +0000 2018,75,@nytimes,"{'neg': 0.151, 'neu': 0.803, 'pos': 0.046, 'compound': -0.3818}",0.046,0.151,0.803,-0.3818
76,Defense Secretary Jim Mattis reaffirmed a commitment to South Korea amid moves to halt North Korea's nuclear ambiti… https://t.co/UiyNfKUTku,Fri Jun 29 07:02:08 +0000 2018,76,@nytimes,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.4767}",0.204,0.0,0.796,0.4767
77,"RT @nytimesworld: The Chinese Communist Party is deeply worried about the ""ideological purity"" of university students, who have only a fain…",Fri Jun 29 06:32:03 +0000 2018,77,@nytimes,"{'neg': 0.107, 'neu': 0.776, 'pos': 0.116, 'compound': 0.0534}",0.116,0.107,0.776,0.0534
78,"RT @samdolnick: Here we go! Come work on the new @nytimes TV news show, The Weekly. We’ll be on the ground all over the world, telling the…",Fri Jun 29 06:16:24 +0000 2018,78,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
79,"How long can humans live? The limit hasn't been reached, a study finds. https://t.co/HuRypbzmmr",Fri Jun 29 05:59:52 +0000 2018,79,@nytimes,"{'neg': 0.097, 'neu': 0.903, 'pos': 0.0, 'compound': -0.0762}",0.0,0.097,0.903,-0.0762
80,"RT @nytopinion: Many men on Twitter viewed my Ph.D. not as a sign of expertise but as a provocation, a pretension, says @bairdjulia https:/…",Fri Jun 29 05:42:05 +0000 2018,80,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
81,"We’re looking for stories about sex that was troubling or awkward, hilarious or profound. Leave us a voicemail shar… https://t.co/hVmSdaFuZ8",Fri Jun 29 05:27:04 +0000 2018,81,@nytimes,"{'neg': 0.263, 'neu': 0.625, 'pos': 0.113, 'compound': -0.3818}",0.113,0.263,0.625,-0.3818
82,World Cup 2018 bracket: The 16 teams left and the schedule for the knockout stage https://t.co/FMD1Z5ivZj,Fri Jun 29 05:08:04 +0000 2018,82,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
83,"Gerald Fischman
Rob Hiaasen 
John McNamara 
Rebecca Smith
Wendi Winters 

https://t.co/CxcAEaefWn",Fri Jun 29 04:52:01 +0000 2018,83,@nytimes,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.5574}",0.0,0.265,0.735,-0.5574
84,Germany’s Great Unraveling https://t.co/u0T0KM35Mr,Fri Jun 29 04:44:46 +0000 2018,84,@nytimes,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.577,0.0,0.423,0.6249
85,RT @daiwaka: California passes the most comprehensive privacy law in the US. Tech hated it but didn’t block it. Some privacy advocates feel…,Fri Jun 29 04:32:05 +0000 2018,85,@nytimes,"{'neg': 0.23, 'neu': 0.712, 'pos': 0.059, 'compound': -0.7007}",0.059,0.23,0.712,-0.7007
86,"Who Is Jarrod Ramos, the Suspect in the Annapolis Newsroom Shooting? https://t.co/cwRljeawHZ",Fri Jun 29 04:29:50 +0000 2018,86,@nytimes,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}",0.0,0.167,0.833,-0.296
87,The Victims of the Capital Gazette Newsroom Shooting https://t.co/pCac5Dy2gG,Fri Jun 29 04:15:03 +0000 2018,87,@nytimes,"{'neg': 0.223, 'neu': 0.777, 'pos': 0.0, 'compound': -0.3182}",0.0,0.223,0.777,-0.3182
88,"As Oumuamua passed through our solar system, something other than gravity was pushing the object away from the sun https://t.co/1Rv7qqqYuc",Fri Jun 29 04:02:02 +0000 2018,88,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
89,"Far-Right Cell Plotted Attack on French Muslims, Authorities Say https://t.co/NmAeJO5T0I",Fri Jun 29 04:00:29 +0000 2018,89,@nytimes,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.4767}",0.0,0.256,0.744,-0.4767
90,"Option A: Take in the music, art and beautiful people at MoMA PS1 Warm Up. 
Option B: Watch films about New York wo… https://t.co/0T1vGX8cty",Fri Jun 29 03:47:04 +0000 2018,90,@nytimes,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.7003}",0.209,0.0,0.791,0.7003
91,"South Korea Must Offer Alternatives to Military Draft, Court Rules https://t.co/IR7JaoXJvJ",Fri Jun 29 03:36:30 +0000 2018,91,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
92,"Going public and saying #MeToo meant sleepless nights and tense discussions. Yet for these 20 people, there were fe… https://t.co/lbdwTeG7ve",Fri Jun 29 03:32:04 +0000 2018,92,@nytimes,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.34}",0.0,0.112,0.888,-0.34
93,"RT @StacyCowley: “Navient’s loan servicing abuses have compounded the misery of parents and students who sacrificed to pay for college,” ⁦@…",Fri Jun 29 03:17:04 +0000 2018,93,@nytimes,"{'neg': 0.326, 'neu': 0.674, 'pos': 0.0, 'compound': -0.8271}",0.0,0.326,0.674,-0.8271
94,A new vaccine appears to have helped bring an Ebola outbreak to a rapid close https://t.co/9v7PHVcNC8,Fri Jun 29 03:02:05 +0000 2018,94,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
95,A break-in and fire at an animal sanctuary killed 43 alligators and crocodiles. One exceptionally rare white alliga… https://t.co/xehd2azz7J,Fri Jun 29 02:47:04 +0000 2018,95,@nytimes,"{'neg': 0.301, 'neu': 0.699, 'pos': 0.0, 'compound': -0.7845}",0.0,0.301,0.699,-0.7845
96,"RT @nytimesbusiness: The Fed dealt an embarrassing blow to Goldman Sachs and Morgan Stanley, who were given “conditional approval” to retur…",Fri Jun 29 02:41:01 +0000 2018,96,@nytimes,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.3818}",0.0,0.115,0.885,-0.3818
97,Joseph Crowley may have been the last powerful party boss in a city once defined by them. Here's how his primary de… https://t.co/Ob5xHLMHKJ,Fri Jun 29 02:25:05 +0000 2018,97,@nytimes,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.6705}",0.216,0.0,0.784,0.6705
98,"The Capital Gazette shooting suspect had long fought the organization, accusing it of damaging his reputation and i… https://t.co/AnUpnWBicp",Fri Jun 29 02:20:04 +0000 2018,98,@nytimes,"{'neg': 0.388, 'neu': 0.612, 'pos': 0.0, 'compound': -0.8176}",0.0,0.388,0.612,-0.8176
99,"RT @juliebosman: The reunion I saw in Chicago today: Diogo, his eyes downcast, when he recalled his weeks spent at the shelter here. “I cri…",Fri Jun 29 02:17:02 +0000 2018,99,@nytimes,"{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.4215}",0.0,0.109,0.891,-0.4215
